"Prev.Length","Match.Score","Tile.Size","Prev.Type","Browse.Time"
90,100,0.2,"TT",18.1555051612249
90,40,0.2,"TT",17.8715498312448
90,70,0.2,"TT",14.4021474936745
70,50,0.2,"TT",17.1427447612141
110,50,0.2,"TT",17.9865405773874
70,90,0.2,"TT",11.5473002634755
110,90,0.2,"TT",18.42281249863
120,70,0.2,"TT",15.9338231735028
60,70,0.2,"TT",10.6568262436379
90,100,0.2,"TT",17.4069394257978
90,40,0.2,"TT",17.7200850881677
90,70,0.2,"TT",11.3029464642693
70,50,0.2,"TT",17.6168703690038
110,50,0.2,"TT",17.1679390837958
70,90,0.2,"TT",12.0667032381958
110,90,0.2,"TT",18.7171924635348
120,70,0.2,"TT",18.6130183325032
60,70,0.2,"TT",12.8256703103964
90,100,0.2,"TT",18.1002613397292
90,40,0.2,"TT",16.7589889634648
90,70,0.2,"TT",12.2923143362607
70,50,0.2,"TT",15.5213710659377
110,50,0.2,"TT",17.8813237447766
70,90,0.2,"TT",11.5593812289618
110,90,0.2,"TT",19.1321520404609
120,70,0.2,"TT",19.6976296971732
60,70,0.2,"TT",12.2009836108885
90,100,0.2,"TT",18.1588620123699
90,40,0.2,"TT",15.4974812300179
90,70,0.2,"TT",13.7812418194139
70,50,0.2,"TT",17.1388224792311
110,50,0.2,"TT",18.1161925927767
70,90,0.2,"TT",13.7592109877419
110,90,0.2,"TT",17.584713775751
120,70,0.2,"TT",16.3265036489836
60,70,0.2,"TT",12.1479191392967
90,100,0.2,"TT",18.5614918316143
90,40,0.2,"TT",16.75098019699
90,70,0.2,"TT",12.6993878602949
70,50,0.2,"TT",17.6294550367012
110,50,0.2,"TT",18.4139110201638
70,90,0.2,"TT",12.6541523179011
110,90,0.2,"TT",19.3578386414274
120,70,0.2,"TT",19.5037974859659
60,70,0.2,"TT",13.2187365112373
90,100,0.2,"TT",17.4572823756725
90,40,0.2,"TT",17.1454757270133
90,70,0.2,"TT",12.7961766462434
70,50,0.2,"TT",16.0563872356445
110,50,0.2,"TT",17.375276841444
70,90,0.2,"TT",11.9875374332842
110,90,0.2,"TT",19.7448438344063
120,70,0.2,"TT",20.2353424403949
60,70,0.2,"TT",12.534998593666
90,100,0.2,"TT",16.5583968303556
90,40,0.2,"TT",17.4060921695222
90,70,0.2,"TT",12.8158529554953
70,50,0.2,"TT",16.8946573182285
110,50,0.2,"TT",14.7620855477718
70,90,0.2,"TT",12.5528765904761
110,90,0.2,"TT",19.3938986211529
120,70,0.2,"TT",18.5242247739112
60,70,0.2,"TT",13.2911162535035
90,100,0.2,"TT",17.7951173738982
90,40,0.2,"TT",18.2268502364807
90,70,0.2,"TT",12.1796415220356
70,50,0.2,"TT",16.2336191704312
110,50,0.2,"TT",17.0332123003925
70,90,0.2,"TT",10.463839431955
110,90,0.2,"TT",16.5771822501309
120,70,0.2,"TT",19.260457303793
60,70,0.2,"TT",13.0995764030592
90,100,0.2,"TT",18.0276295099733
90,40,0.2,"TT",17.1469938441742
90,70,0.2,"TT",11.856649409272
70,50,0.2,"TT",18.1774155974022
110,50,0.2,"TT",15.297102328217
70,90,0.2,"TT",11.7114830732784
110,90,0.2,"TT",18.6915971056961
120,70,0.2,"TT",17.233725567266
60,70,0.2,"TT",12.2752454385361
90,100,0.2,"TT",18.1442191871444
90,40,0.2,"TT",17.9247749590813
90,70,0.2,"TT",13.3389569813215
70,50,0.2,"TT",16.4873258074965
110,50,0.2,"TT",15.5367043840044
70,90,0.2,"TT",14.3621964773569
110,90,0.2,"TT",19.0716420369784
120,70,0.2,"TT",17.3356903141028
60,70,0.2,"TT",11.287572331167
90,100,0.2,"TT",16.9971086896378
90,40,0.2,"TT",17.1243365326511
90,70,0.2,"TT",10.9234372321103
70,50,0.2,"TT",16.5347301646741
110,50,0.2,"TT",16.2856004070979
70,90,0.2,"TT",13.2564334812847
110,90,0.2,"TT",19.4341564464962
120,70,0.2,"TT",18.4617971810877
60,70,0.2,"TT",11.9679562812711
90,100,0.2,"TT",19.0049424207072
90,40,0.2,"TT",16.982346674922
90,70,0.2,"TT",13.0783950976257
70,50,0.2,"TT",16.3606173864274
110,50,0.2,"TT",16.0881956597763
70,90,0.2,"TT",13.5381456150207
110,90,0.2,"TT",17.1309509897786
120,70,0.2,"TT",17.1574613631095
60,70,0.2,"TT",11.7873514379296
90,100,0.2,"TT",19.1751371894651
90,40,0.2,"TT",16.5749820850545
90,70,0.2,"TT",11.2998996554895
70,50,0.2,"TT",16.879644187606
110,50,0.2,"TT",15.5787440039972
70,90,0.2,"TT",13.7435111588527
110,90,0.2,"TT",18.7638136525544
120,70,0.2,"TT",19.3088783148289
60,70,0.2,"TT",12.4298188919923
90,100,0.2,"TT",18.6825084365729
90,40,0.2,"TT",17.0764221139472
90,70,0.2,"TT",12.0963836978904
70,50,0.2,"TT",17.58553776781
110,50,0.2,"TT",17.1613224856584
70,90,0.2,"TT",12.2893649550333
110,90,0.2,"TT",18.2371132456403
120,70,0.2,"TT",18.9491125039697
60,70,0.2,"TT",11.9356073785022
90,100,0.2,"TT",19.6187849921808
90,40,0.2,"TT",18.2433531302156
90,70,0.2,"TT",12.8006393737966
70,50,0.2,"TT",17.7661426149505
110,50,0.2,"TT",16.0562681772081
70,90,0.2,"TT",11.7204928254668
110,90,0.2,"TT",21.1904152401185
120,70,0.2,"TT",18.2545796237302
60,70,0.2,"TT",13.5857031964259
90,100,0.2,"TT",18.311110787952
90,40,0.2,"TT",17.6371163217688
90,70,0.2,"TT",10.7746604727899
70,50,0.2,"TT",17.4182411570055
110,50,0.2,"TT",15.8368345093675
70,90,0.2,"TT",12.7996850772212
110,90,0.2,"TT",16.8093761840421
120,70,0.2,"TT",17.5054822252535
60,70,0.2,"TT",11.5660396827346
90,100,0.2,"TT",16.3659865642935
90,40,0.2,"TT",17.9546093994019
90,70,0.2,"TT",12.3135486977155
70,50,0.2,"TT",15.8262570856073
110,50,0.2,"TT",16.1730912162126
70,90,0.2,"TT",11.3722079240743
110,90,0.2,"TT",19.3223755418339
120,70,0.2,"TT",19.4453516332381
60,70,0.2,"TT",12.3607598164278
90,100,0.2,"TT",17.6828602695632
90,40,0.2,"TT",17.8721946554186
90,70,0.2,"TT",12.7129260245238
70,50,0.2,"TT",16.9039672484018
110,50,0.2,"TT",14.5724931540356
70,90,0.2,"TT",11.4445863374086
110,90,0.2,"TT",18.334456639763
120,70,0.2,"TT",20.7379962779981
60,70,0.2,"TT",13.7443741860119
90,100,0.2,"TT",18.0955656920755
90,40,0.2,"TT",17.3574904536643
90,70,0.2,"TT",13.4739822097394
70,50,0.2,"TT",16.7968081030291
110,50,0.2,"TT",15.5433737670785
70,90,0.2,"TT",11.3236955529405
110,90,0.2,"TT",18.3486591223781
120,70,0.2,"TT",19.5413177192239
60,70,0.2,"TT",11.3286932862284
90,100,0.2,"TT",17.8853875444281
90,40,0.2,"TT",16.7087777969121
90,70,0.2,"TT",13.7086235373585
70,50,0.2,"TT",17.5318229115289
110,50,0.2,"TT",16.8019150192962
70,90,0.2,"TT",12.2039484442002
110,90,0.2,"TT",19.0854671993544
120,70,0.2,"TT",17.4966495689096
60,70,0.2,"TT",11.9024549294075
90,100,0.2,"TT",18.3051244375293
90,40,0.2,"TT",18.2442748567139
90,70,0.2,"TT",12.4383367020915
70,50,0.2,"TT",16.3524673304428
110,50,0.2,"TT",16.1044650222316
70,90,0.2,"TT",12.2285636865705
110,90,0.2,"TT",18.4943040568233
120,70,0.2,"TT",18.2189091798489
60,70,0.2,"TT",12.4321601831304
90,100,0.2,"TT",18.1093611806775
90,40,0.2,"TT",17.4700918909172
90,70,0.2,"TT",14.1303379343379
70,50,0.2,"TT",16.9672906585339
110,50,0.2,"TT",17.1161708387441
70,90,0.2,"TT",11.9381577615041
110,90,0.2,"TT",19.9159475706756
120,70,0.2,"TT",17.5018881343772
60,70,0.2,"TT",10.9892265608328
90,100,0.2,"TT",17.1535459620079
90,40,0.2,"TT",17.0102615959994
90,70,0.2,"TT",12.3655686304784
